modules/quantity,modules/capacity_gb,metadata/name,metadata/manufacturer,metadata/part_numbers/0,metadata/series,metadata/variant,speed,ram_type,form_factor,capacity,color/0,color/1,cas_latency,voltage,ecc,registered,heat_spreader,rgb,timings,metadata/last_manually_spec_verified_at,height,metadata/part_numbers/1,metadata/part_numbers/2,metadata/releaseYear,metadata/part_numbers/3,metadata/part_number,profile_support/0,profile_support/1
2,32,Corsair Vengeance Black DDR4 SODIMM-3200 CL22 64GB (2x32GB),Corsair,CMSX64GX4M2A3200C22,Vengeance,3200 CL22,3200,DDR4,260-pin SO-DIMM,64,BLACK,,22,,Non-ECC,Unbuffered,FALSE,FALSE,22-22-22-53,,,,,,,,,
2,8,Kingston FURY Beast Black DDR4-2666 CL16 16GB (2x8GB),Kingston,KF426C16BBK2,FURY,2666 CL16,2666,DDR4,288-pin DIMM,16,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,16,KF426C16BBK2/16,,HX426C16FB3K2/16,,,
4,8,Corsair Vengeance LPX Black / Yellow DDR4-3200 CL16 32GB (4x8GB),Corsair,CMK32GX4M4Z3200C16,Vengeance,3200 CL16,3200,DDR4,288-pin DIMM,32,BLACK,YELLOW,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-36,,,,,,,,,
2,16,Kingston FURY Renegade Black DDR4-3600 CL16 32GB (2x16GB),Kingston,KF436C16RB1K2,FURY,3600 CL16,3600,DDR4,288-pin DIMM,32,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,32,,,,,,
2,32,TEAMGROUP Elite Black SODIMM DDR4-3200 CL22 64GB (2x32GB),TEAMGROUP,TED464G3200C22DC-S01,Elite,3200 CL22,3200,DDR4,260-pin SO-DIMM,64,BLACK,,22,,Non-ECC,Unbuffered,FALSE,FALSE,22-22-22-52,,,,,,,,,
2,4,G.Skill Sniper Black / Red DDR3-1600 CL9 8GB (2x4GB),G.SKILL,F3-12800CL9D-8GBSR,Sniper,1600 CL9,1600,DDR3,240-pin DIMM,8,BLACK,RED,9,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
1,32,Kingston ValueRAM SODIMM DDR4-3200 CL22 32GB (1x32GB),Kingston,KVR32S22D8,ValueRAM,3200 CL22,3200,DDR4,260-pin SO-DIMM,32,,,22,,Non-ECC,Unbuffered,FALSE,FALSE,,,,32,KVR32S22D8/32,,,,,
2,32,Corsair Vengeance RGB DDR5-5600 CL36 64GB (2x32GB),Corsair,CMH64GX5M2B5600Z36K,Vengeance,5600 CL36,5600,DDR5,288-pin DIMM,64,GREY,,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-36-36-76,,,,,,,,,
2,16,G.Skill Trident Z5 Royal Neo RGB Silver DDR5-6400 CL30 32GB (2x16GB),G.SKILL,F5-6400J3039G16GX2-TR5NS,Trident,6400 CL30,6400,DDR5,288-pin DIMM,32,GREY,,30,,Non-ECC,Unbuffered,TRUE,TRUE,30-39-39-102,,,,,,,,,
2,4,G.Skill Aegis Black / Red DDR4-2400 CL15 8GB (2x4GB),G.SKILL,F4-2400C15D-8GIS,Aegis,2400 CL15,2400,DDR4,288-pin DIMM,8,BLACK,RED,15,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,8,Corsair Vengeance LPX Black DDR4-3200 CL16 16GB (2x8GB),Corsair,CMK16GX4M2Z3200C16,Vengeance,3200 CL16,3200,DDR4,288-pin DIMM,16,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-36,,,,,,,,,
2,8,G.Skill Ripjaws V Black DDR4-4000 CL14 16GB (2x8GB),G.SKILL,F4-4000C14D-16GVK,Ripjaws,4000 CL14,4000,DDR4,288-pin DIMM,16,BLACK,,14,,Non-ECC,Unbuffered,TRUE,FALSE,14-15-15-35,,,,,,,,,
2,32,Silicon Power DDR5 64GB (2x32GB) XPOWER Zenith 6000MHz CL30 White,Silicon Power,SU064GXLWU60AFDEBH,XPOWER Zenith,6000 CL30,6000,DDR5,288-pin DIMM,64,WHITE,,30,1.35,Non-ECC,Unbuffered,TRUE,,30-38-38-96,2025-11-13T19:25:14.441Z,38.5,,,,,,,
2,32,G.Skill Trident Z5 Neo RGB Black DDR5-6000 CL26 64GB (2x32GB),G.SKILL,F5-6000J2636G32GX2-TZ5NR,Trident,6000 CL26,6000,DDR5,288-pin DIMM,64,BLACK,,26,,Non-ECC,Unbuffered,TRUE,TRUE,26-36-36-96,,,,,,,,,
4,48,G.Skill Zeta R5 Neo Registered Black DDR5-6400 CL32 192GB (4x48GB),G.SKILL,F5-6400R3239G48GQ4-ZR5NK,Zeta,6400 CL32,6400,DDR5,288-pin DIMM,192,BLACK,,32,,Non-ECC,Unbuffered,FALSE,FALSE,32-39-39-102,,,,,,,,,
2,8,Silicon Power XPOWER Turbine RGB DDR4-3200 CL16 16GB (2x8GB),Silicon Power,SP016GXLZU320BDB,XPOWER,3200 CL16,3200,DDR4,288-pin DIMM,16,GREY,BLACK,16,,Non-ECC,Unbuffered,TRUE,TRUE,16-18-18-36,,,FBE-SU016GXLZU320BDBED,,,,,,
2,16,Kingston Fury Beast RGB Special Edition White DDR4-3600 CL18 32GB (2x16GB),Kingston,KF436C18BWAK2,Fury,3600 CL18,3600,DDR4,288-pin DIMM,32,WHITE,,18,,Non-ECC,Unbuffered,TRUE,TRUE,,,,32,KF436C18BWAK2/32,,,,,
2,8,G.Skill Trident Z Neo Black / Silver DDR4-3800 CL14 16GB (2x8GB),G.SKILL,F4-3800C14D-16GTZN,Trident,3800 CL14,3800,DDR4,288-pin DIMM,16,BLACK,GREY,14,,Non-ECC,Unbuffered,TRUE,FALSE,14-16-16-36,,,,,,,,,
4,32,G.Skill Trident Z Royal Gold DDR4-3600 CL16 128GB (4x32GB),G.SKILL,F4-3600C16Q-128GTRG,Trident,3600 CL16,3600,DDR4,288-pin DIMM,128,GOLD,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-22-22-42,,,,,,,,,
2,8,G.Skill Ripjaws V Black DDR4-3600 CL16 16GB (2x8GB),G.SKILL,F4-3600C16D-16GVKC,Ripjaws,3600 CL16,3600,DDR4,288-pin DIMM,16,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-19-19-39,,,,,,,,,
2,8,Corsair Vengeance LPX DDR4-2800 CL15 16GB (2x8GB),Corsair,CMK16GX4M2A2800C16,Vengeance,2800 CL15,2800,DDR4,288-pin DIMM,16,RED,,15,,Non-ECC,Unbuffered,TRUE,FALSE,15-15-15-36,,,,,,,,,
2,48,Patriot Viper Elite 5 Ultra RGB Black DDR5-6400 CL32 96GB (2x48GB),Patriot,VEUR596G6432K,Viper,6400 CL32,6400,DDR5,288-pin DIMM,96,BLACK,,32,,Non-ECC,Unbuffered,TRUE,FALSE,32-39-39-101,,,,,,,,,
2,4,PNY Anarchy Black / Red DDR3-1600 CL9 8GB (2x4GB),PNY,MD8GK2D316009AR-Z,Anarchy,1600 CL9,1600,DDR3,240-pin DIMM,8,BLACK,RED,9,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,PNY XLR8 Gaming MAKO RGB Black DDR5-6400 CL40 32GB (2x16GB),PNY,MD32GK2D5640040MXRGB,XLR8,6400 CL40,6400,DDR5,288-pin DIMM,32,BLACK,,40,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,32,Crucial CT2K32G4DFD832A Green / Black DDR4-3200 CL22 64GB (2x32GB),Crucial,CT2K32G4DFD832A,CT2K32G4DFD832A,3200 CL22,3200,DDR4,288-pin DIMM,64,GREEN,BLACK,22,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,8,Mushkin Enhanced Redline Stiletto Black DDR4-4133 CL19 16GB (2x8GB),Mushkin,MRF4U413KOOP8GX2,Enhanced,4133 CL19,4133,DDR4,288-pin DIMM,16,BLACK,,19,,Non-ECC,Unbuffered,TRUE,FALSE,19-23-23-43,,,,,,,,,
2,8,Timetec PINNACLE Konduit RGB White DDR4-3200 CL16 16GB (2x8GB),Timetec,PKMD4U32C16CHW8GK2,PINNACLE,3200 CL16,3200,DDR4,288-pin DIMM,16,WHITE,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-38,,,,,,,,,
2,8,Crucial Ballistix White DDR4-3600 CL16 16GB (2x8GB),Crucial,BL2K8G36C16U4W,Ballistix,3600 CL16,3600,DDR4,288-pin DIMM,16,WHITE,,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,32,G.Skill Trident Z5 RGB White / Black DDR5-5600 CL30 64GB (2x32GB),G.SKILL,F5-5600J3036D32GA2-TZ5RS,Trident,5600 CL30,5600,DDR5,288-pin DIMM,64,WHITE,BLACK,30,,Non-ECC,Unbuffered,TRUE,TRUE,30-36-36-89,,,,,,,,,
2,16,ADATA XPG LANCER Black DDR5-5200 CL38 32GB (2x16GB),ADATA,AX5U5200C3816G-DCLABK,XPG,5200 CL38,5200,DDR5,288-pin DIMM,32,BLACK,,38,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,Kingston HyperX Fury RGB Black / Silver DDR4-3600 CL17 32GB (2x16GB),Kingston,HX436C17FB3AK2,HyperX,3600 CL17,3600,DDR4,288-pin DIMM,32,BLACK,GREY,17,,Non-ECC,Unbuffered,TRUE,TRUE,,,,32,,,,,,
1,32,TEAMGROUP Elite Plus Black DDR5-4800 CL40 32GB (1x32GB),TEAMGROUP,TPBD532G4800HC4001,Elite,4800 CL40,4800,DDR5,288-pin DIMM,32,BLACK,,40,,Non-ECC,Unbuffered,TRUE,FALSE,40-40-40-77,,,,,,,,,
4,2,Corsair Dominator Black / Blue DDR3-1600 CL8 8GB (4x2GB),Corsair,CMP8GX3M4A1600C8,Dominator,1600 CL8,1600,DDR3,240-pin DIMM,8,BLACK,BLUE,8,,Non-ECC,Unbuffered,TRUE,FALSE,8-8-8-24,,,,,,,,,
1,4,Crucial CT4G4DFS8213 Black / Green DDR4-2133 CL15 4GB (1x4GB),Crucial,CT4G4DFS8213,CT4G4DFS8213,2133 CL15,2133,DDR4,288-pin DIMM,4,BLACK,GREEN,15,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,16,TEAMGROUP T-Force Vulcan Red DDR5-6000 CL38 32GB (2x16GB),TEAMGROUP,FLRD532G6000HC38GDC01,T-Force,6000 CL38,6000,DDR5,288-pin DIMM,32,RED,,38,,Non-ECC,Unbuffered,TRUE,FALSE,38-46-46-76,,,,,,,,,
2,16,Kingston FURY Beast Black DDR5-5200 CL36 32GB (2x16GB),Kingston,KF552C36BBEK2-32,FURY,5200 CL36,5200,DDR5,288-pin DIMM,32,BLACK,,36,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,32,TEAMGROUP T-Force Vulcan Red DDR5-6000 CL34 64GB (2x32GB),TEAMGROUP,FLRD564G6000HC34BDC01,T-Force,6000 CL34,6000,DDR5,288-pin DIMM,64,RED,,34,,Non-ECC,Unbuffered,TRUE,FALSE,34-44-44-84,,,,,,,,,
4,8,Kingston HyperX Fury RGB Black DDR4-3200 CL16 32GB (4x8GB),Kingston,HX432C16FB3AK4,HyperX,3200 CL16,3200,DDR4,288-pin DIMM,32,BLACK,,16,,Non-ECC,Unbuffered,TRUE,TRUE,,,,32,,,,,,
2,8,ADATA XPG SPECTRIX D60G White DDR4-3600 CL18 16GB (2x8GB),ADATA,AX4U360038G18A-DW60,XPG,3600 CL18,3600,DDR4,288-pin DIMM,16,WHITE,,18,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,Corsair Dominator Platinum RGB Black DDR5-7600 CL36 32GB (2x16GB),Corsair,CMT32GX5M2X7600C36,Dominator,7600 CL36,7600,DDR5,288-pin DIMM,32,BLACK,,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-46-46-102,,,,,,,,,
1,4,G.Skill Aegis Black / Red DDR4-2400 CL15 4GB (1x4GB),G.SKILL,F4-2400C15S-4GIS,Aegis,2400 CL15,2400,DDR4,288-pin DIMM,4,BLACK,RED,15,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,32,Kingston FURY Beast RGB DDR5-6400 CL32 64GB (2x32GB),Kingston,KF564C32BWEAK2-64,FURY,6400 CL32,6400,DDR5,288-pin DIMM,64,WHITE,,32,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,8,TEAMGROUP T-Force Dark Z Silver / Black DDR4-3200 CL16 16GB (2x8GB),TEAMGROUP,TDZGD416G3200HC16CDC01,T-Force,3200 CL16,3200,DDR4,288-pin DIMM,16,GREY,BLACK,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-38,,,,,,,,,
2,8,Patriot Viper Steel Silver / Black DDR4-4400 CL19 16GB (2x8GB),Patriot,PVS416G440C9K,Viper,4400 CL19,4400,DDR4,288-pin DIMM,16,GREY,BLACK,19,,Non-ECC,Unbuffered,TRUE,FALSE,19-19-19-39,,,,,,,,,
2,16,Corsair Vengeance RGB Black DDR5-5600 CL36 32GB (2x16GB),Corsair,CMH32GX5M2B5600Z36,Vengeance,5600 CL36,5600,DDR5,288-pin DIMM,32,BLACK,GREY,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-36-36-77,,,,,,,,,
1,4,Kingston KVR16E11S8/4 Green DDR3-1600 CL11 4GB (1x4GB),Kingston,KVR16E11S8,KVR16E11S8/4,1600 CL11,1600,DDR3,240-pin DIMM,4,GREEN,,11,,Non-ECC,Unbuffered,FALSE,FALSE,,,,4,KVR16E11S8/4,,,,,
1,32,TEAMGROUP T-Force Delta RGB DDR4 32GB (1x32GB) 3000MHz CL16 WHITE,TEAMGROUP,TF4D432G3000HC16C01,T-Force,Delta RGB White DDR4,3000,DDR4,288-pin DIMM,32,WHITE,,16,1.35,Non-ECC,Unbuffered,TRUE,TRUE,16-18-18-38,2025-09-22T21:08:33.699Z,,,,,,,,
2,8,G.Skill Aegis Black / Red DDR4-2400 CL15 16GB (2x8GB),G.SKILL,F4-2400C15D-16GIS,Aegis,2400 CL15,2400,DDR4,288-pin DIMM,16,BLACK,RED,15,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,32,G.Skill Ripjaws M5 RGB Black DDR5-5600 CL46 64GB (2x32GB),G.SKILL,F5-5600J4645A32GX2-RM5RK,Ripjaws,5600 CL46,5600,DDR5,288-pin DIMM,64,BLACK,,46,1.1,Non-ECC,Unbuffered,TRUE,TRUE,46-45-45-89,2025-09-19T18:32:39.630Z,,,,,,,,
1,8,Crucial CT8G4DFS8266 Green / Black DDR4-2666 CL19 8GB (1x8GB),Crucial,CT8G4DFS8266,CT8G4DFS8266,2666 CL19,2666,DDR4,288-pin DIMM,8,GREEN,BLACK,19,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,32,TEAMGROUP Elite Plus Black DDR5-5200 CL42 64GB (2x32GB),TEAMGROUP,TPBD564G5200HC42DC01,Elite,5200 CL42,5200,DDR5,288-pin DIMM,64,BLACK,,42,,Non-ECC,Unbuffered,TRUE,FALSE,42-42-42-84,,,,,,,,,
2,8,TEAMGROUP Elite Black DDR5-4800 CL40 16GB (2x8GB),TEAMGROUP,TED516G4800C40DC016,Elite,4800 CL40,4800,DDR5,288-pin DIMM,16,BLACK,,40,,Non-ECC,Unbuffered,FALSE,FALSE,40-40-40-77,,,ELITE U-DIMM,,,,,,
4,8,G.Skill Ripjaws V Black DDR4-3200 CL16 32GB (4x8GB),G.SKILL,F4-3200C16Q-32GVKB,Ripjaws,3200 CL16,3200,DDR4,288-pin DIMM,32,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,4.71969E+12,,,,,,
2,16,GeIL ORION V RGB AMD Black DDR5-5600 CL38 32GB (2x16GB),GeIL,GAVSG532GB5600C38ADC,ORION,5600 CL38,5600,DDR5,288-pin DIMM,32,BLACK,,38,,Non-ECC,Unbuffered,TRUE,TRUE,38-44-44-84,,,,,,,,,
2,16,Kingston FURY Beast RGB Black DDR5-4800 CL38 32GB (2x16GB),Kingston,KF548C38BBAK2-32,FURY,4800 CL38,4800,DDR5,288-pin DIMM,32,BLACK,,38,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,32,G.Skill Trident Z5 Royal Neo RGB DDR5-6000 CL26 64GB (2x32GB),G.SKILL,F5-6000J2636G32GX2-TR5NG,Trident,6000 CL26,6000,DDR5,288-pin DIMM,64,GOLD,,26,,Non-ECC,Unbuffered,TRUE,TRUE,26-36-36-96,,,,,,,,,
2,32,Kingston FURY Beast RGB DDR4-3200 CL16 64GB (2x32GB),Kingston,KF432C16BBAK2,FURY,3200 CL16,3200,DDR4,288-pin DIMM,64,BLACK,,16,,Non-ECC,Unbuffered,TRUE,TRUE,,,,64,,,,,,
2,16,OLOy Blade RGB Black DDR5-6400 CL32 32GB (2x16GB),OLOy,ND5U1664320IRKDE,Blade,6400 CL32,6400,DDR5,288-pin DIMM,32,BLACK,,32,,Non-ECC,Unbuffered,TRUE,TRUE,32-38-38-76,,,,,,,,,
1,8,8GB Crucial Ballistix Tactical Tracer 2666MHz PC4-21300 1.2V CL16 Memory Module,Crucial,BLT8G4D26BFT4K,Ballistix Tactical Tracer,,2666,DDR4,288-pin DIMM,8,,,16,1.2,Non-ECC,Unbuffered,TRUE,TRUE,,,0,,,0,,,,
2,24,TEAMGROUP T-Force Delta RGB Black DDR5-7600 CL36 48GB (2x24GB),TEAMGROUP,FF3D548G7600HC36EDC01,T-Force,7600 CL36,7600,DDR5,288-pin DIMM,48,BLACK,,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-47-47-84,,,,,,,,,
2,32,G.Skill Flare X5 Black / White DDR5-5200 CL36 64GB (2x32GB),G.SKILL,F5-5200J3636D32GX2-FX5,Flare,5200 CL36,5200,DDR5,288-pin DIMM,64,BLACK,WHITE,36,,Non-ECC,Unbuffered,TRUE,FALSE,36-36-36-83,,,,,,,,,
2,16,Corsair Vengeance LPX Black DDR4-3600 CL19 32GB (2x16GB),Corsair,CMK32GX4M2k3600C19,Vengeance,3600 CL19,3600,DDR4,288-pin DIMM,32,BLACK,,19,,Non-ECC,Unbuffered,TRUE,FALSE,19-23-23-45,,,,,,,,,
1,16,Kingston FURY Beast RGB Black DDR5-6400 CL32 16GB (1x16GB),Kingston,KF564C32BBA-16,FURY,6400 CL32,6400,DDR5,288-pin DIMM,16,BLACK,,32,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
1,16,ADATA Premier Black DDR5-4800 CL40 16GB (1x16GB),ADATA,AD5U480016G-S,Premier,4800 CL40,4800,DDR5,288-pin DIMM,16,BLACK,,40,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,32,Corsair Vengeance Gray DDR5-6000 CL40 64GB (2x32GB),Corsair,CMK64GX5M2B6000Z40,Vengeance,6000 CL40,6000,DDR5,288-pin DIMM,64,GREY,,40,,Non-ECC,Unbuffered,TRUE,FALSE,40-40-40-77,,,,,,,,,
4,8,Corsair Dominator Platinum Black / Silver DDR3-1866 CL9 32GB (4x8GB),Corsair,CMD32GX3M4A1866C9,Dominator,1866 CL9,1866,DDR3,240-pin DIMM,32,BLACK,GREY,9,,Non-ECC,Unbuffered,TRUE,FALSE,9-9-9-24,,,,,,,,,
2,32,Silicon Power XPOWER Storm RGB White DDR5-6000 CL30 64GB (2x32GB),Silicon Power,SP064GXLWU60AFDL,XPOWER,6000 CL30,6000,DDR5,288-pin DIMM,64,WHITE,,30,,Non-ECC,Unbuffered,TRUE,TRUE,30-38-38-96,,,,,,,,,
2,16,ADATA XPG Lancer Blade RGB White DDR5-6000 CL30 32GB (2x16GB),ADATA,AX5U6000C3016G-DTLABRWH,XPG,6000 CL30,6000,DDR5,288-pin DIMM,32,WHITE,,30,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,8,TEAMGROUP T-Force Vulcan Z Black DDR4-2666 CL18 16GB (2x8GB),TEAMGROUP,TLZGD416G2666HC18HDC01,T-Force,2666 CL18,2666,DDR4,288-pin DIMM,16,BLACK,,18,,Non-ECC,Unbuffered,TRUE,FALSE,18-18-18-43,,,,,,,,,
2,16,G.Skill Ripjaws V Black DDR4-3200 CL16 32GB (2x16GB),G.SKILL,F4-3200C16D-32GVK,Ripjaws,3200 CL16,3200,DDR4,288-pin DIMM,32,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-38,,,,,,,,,
2,32,ADATA XPG Lancer Blade RGB White DDR5-6000 CL30 64GB (2x32GB),ADATA,AX5U6000C3032G-DTLABRWH,XPG,6000 CL30,6000,DDR5,288-pin DIMM,64,WHITE,,30,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
1,16,Kingston FURY Renegade Silver / Black DDR5-8000 CL38 16GB (1x16GB),Kingston,KF580C38RS-16,FURY,8000 CL38,8000,DDR5,288-pin DIMM,16,GREY,BLACK,38,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,G.Skill Ripjaws M5 RGB DDR5-6000 CL28 32GB (2x16GB) White,G.SKILL,F5-6000J2836G16GX2-RM5RW,Ripjaws,M5 RGB,6000,DDR5,288-pin DIMM,32,WHITE,,28,1.4,Non-ECC,Unbuffered,TRUE,TRUE,28-36-36-96,2025-09-19T22:30:10.250Z,,,,,,,,
2,32,Mushkin Redline Lumina White DDR4-3600 CL18 64GB (2x32GB),Mushkin,MLB4C360JNNM32GX2,Redline,3600 CL18,3600,DDR4,288-pin DIMM,64,WHITE,,18,,Non-ECC,Unbuffered,TRUE,TRUE,18-22-22-42,,,,,,,,,
4,16,G.Skill Trident Z Royal Elite Gold DDR4-3600 CL16 64GB (4x16GB),G.SKILL,F4-3600C16Q-64GTEGC,Trident,3600 CL16,3600,DDR4,288-pin DIMM,64,GOLD,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-19-19-39,,,,,,,,,
2,16,ADATA XPG Lancer Blade Black DDR5-6000 CL34 32GB (2x16GB),ADATA,AX5U6000C3416G-DTLABBK,XPG,6000 CL34,6000,DDR5,288-pin DIMM,32,BLACK,,34,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,Kingston FURY Renegade Silver / Black DDR5-7600 CL38 32GB (2x16GB),Kingston,KF576C38RSK2-32,FURY,7600 CL38,7600,DDR5,288-pin DIMM,32,GREY,BLACK,38,,Non-ECC,Unbuffered,TRUE,FALSE,,,,KF576C38RSAK2-32,,,,,,
2,16,Corsair Vengeance RGB Black DDR5-6000 CL36 32GB (2x16GB),Corsair,CMH32GX5M2D6000Z36K,Vengeance,6000 CL36,6000,DDR5,288-pin DIMM,32,BLACK,GREY,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-36-36-76,,,,,,,,,
2,32,Kingston FURY Beast Black DDR5-6000 CL30 64GB (2x32GB),Kingston,KF560C30BBEK2-64,FURY,6000 CL30,6000,DDR5,288-pin DIMM,64,BLACK,,30,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
1,8,Klevv BOLT X Black DDR4-3200 CL16 8GB (1x8GB),Klevv,KD48GU880-32A160T,BOLT,3200 CL16,3200,DDR4,288-pin DIMM,8,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-38,,,,,,,,,
2,16,TEAMGROUP T-Create Expert White DDR5-6000 CL30 32GB (2x16GB),TEAMGROUP,CTCWD532G6000HC30DC01,T-Create,6000 CL30,6000,DDR5,288-pin DIMM,32,WHITE,,30,,Non-ECC,Unbuffered,TRUE,FALSE,30-36-36-76,,,,,,,,,
2,8,TEAMGROUP T-Force Delta RGB Black DDR4-3200 CL16 16GB (2x8GB),TEAMGROUP,TF3D416G3200HC16FDC01,T-Force,3200 CL16,3200,DDR4,288-pin DIMM,16,BLACK,,16,1.35,Non-ECC,Unbuffered,TRUE,TRUE,16-20-20-40,2025-09-21T12:13:46.330Z,,TF3D416G3200HC16FDC0,,,,,,
2,16,TEAMGROUP Elite Black SODIMM DDR5-4800 CL40 32GB (2x16GB),TEAMGROUP,TED532G4800C40DC-S01,Elite,4800 CL40,4800,DDR5,262-pin SO-DIMM,32,BLACK,,40,,Non-ECC,Unbuffered,FALSE,FALSE,40-40-40-77,,,,,,,,,
1,16,Silicon Power XPOWER Pulse Gaming Black / White DDR5-7200 CL34 16GB (1x16GB),Silicon Power,SP016GXLWU72AFSJ,XPOWER,7200 CL34,7200,DDR5,288-pin DIMM,16,BLACK,WHITE,34,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,Crucial CT2K16G4RFD4213 Registered Green DDR4-2133 CL15 32GB (2x16GB),Crucial,CT2K16G4RFD4213,CT2K16G4RFD4213,2133 CL15,2133,DDR4,288-pin DIMM,32,GREEN,,15,,Non-ECC,Unbuffered,FALSE,FALSE,,,,CT2C16G4RFD4213,,,,,,
2,8,G.Skill Trident Z Royal Silver DDR4-4000 CL15 16GB (2x8GB),G.SKILL,F4-4000C15D-16GTRS,Trident,4000 CL15,4000,DDR4,288-pin DIMM,16,GREY,,15,,Non-ECC,Unbuffered,TRUE,FALSE,15-16-16-36,,,,,,,,,
2,16,G.Skill Trident Z5 RGB White / Black DDR5-6400 CL32 32GB (2x16GB),G.SKILL,F5-6400J3239G16GX2-TZ5RW,Trident,6400 CL32,6400,DDR5,288-pin DIMM,32,WHITE,BLACK,32,,Non-ECC,Unbuffered,TRUE,TRUE,32-39-39-102,,,MEGS-6400-3239G16-RW,,,,,,
2,16,G.Skill Ripjaws V Black DDR4-3600 CL14 32GB (2x16GB),G.SKILL,F4-3600C14D-32GVK,Ripjaws,3600 CL14,3600,DDR4,288-pin DIMM,32,BLACK,,14,,Non-ECC,Unbuffered,TRUE,FALSE,14-15-15-35,,,,,,,,,
2,16,Corsair Vengeance RGB Pro SL White / Black DDR4-3600 CL18 32GB (2x16GB),Corsair,CMH32GX4M2D3600C18W,Vengeance,3600 CL18,3600,DDR4,288-pin DIMM,32,WHITE,BLACK,18,,Non-ECC,Unbuffered,TRUE,TRUE,18-22-22-42,,,,,,,,,
2,16,Corsair Vengeance RGB White DDR5-6000 CL36 32GB (2x16GB),Corsair,CMH32GX5M2D6000C36W,Vengeance,6000 CL36,6000,DDR5,288-pin DIMM,32,WHITE,,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-36-36-76,,,,,,,,,
2,32,TEAMGROUP Elite Plus Black DDR5-6400 CL52 64GB (2x32GB),TEAMGROUP,TPBD564G6400HC52DC01,Elite,6400 CL52,6400,DDR5,288-pin DIMM,64,BLACK,,52,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
1,32,Kingston Fury Renegade RGB Silver / Black DDR5-6400 CL32 32GB (1x32GB),Kingston,KF564C32RSA-32,Fury,6400 CL32,6400,DDR5,288-pin DIMM,32,GREY,BLACK,32,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
8,16,G.Skill TridentZ RGB Black DDR4-3200 CL14 128GB (8x16GB),G.SKILL,F4-3200C14Q2-128GTZR,TridentZ,3200 CL14,3200,DDR4,288-pin DIMM,128,BLACK,,14,,Non-ECC,Unbuffered,TRUE,TRUE,14-14-14-34,,,,,,,,,
2,16,Corsair Vengeance RGB DDR5-5600 CL40 32GB (2x16GB),Corsair,CMH32GX5M2B5600C40W,Vengeance,5600 CL40,5600,DDR5,288-pin DIMM,32,WHITE,GREY,40,,Non-ECC,Unbuffered,TRUE,TRUE,40-40-40-77,,,,,,,,,
